Restaurant,Location,Cuisines,Cuisines0,Cuisines1,Cuisines2,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time
ID_3133,"Sector 14, Noida","North Indian, Mughlai, Biryani",North,Indian,Mughlai,400,50,4.3,217,145,30
ID_1407,"Sector 1, Noida","Burger, American, Fast Food",Burger,American,Fast,400,50,3.9,122,85,30
ID_2480,"Dockyard Road, Mumbai CST Area",Fast Food,Fast,Food,,200,50,3.7,238,131,45
ID_7583,"Moulali, Kolkata","Sandwich, Italian, Desserts",Sandwich,Italian,Desserts,250,50,3.8,224,129,45
ID_1531,"Dockyard Road, Mumbai CST Area","Hyderabadi, Arabian, Chinese, Mughlai",Hyderabadi,Arabian,Chinese,200,50,3.8,149,74,30
ID_2125,"Sector 3, Marathalli","North Indian, Street Food, Chinese",North,Indian,Street,200,50,3.7,660,391,65
ID_6484,"Yerawada, Pune, Maharashtra",Chinese,Chinese,,,150,50,3,5,1,30
ID_934,"Rmz Centennial, I Gate, Whitefield","North Indian, Kerala, Biryani",North,Indian,Kerala,200,50,,,,30
ID_6239,"D-Block, Sector 63, Noida","Rolls, Fast Food",Rolls,Fast,Food,200,50,3.9,96,44,30
ID_1089,"MG Road, Pune","Desserts, Bakery",Desserts,Bakery,,100,50,3.9,185,110,65
ID_1820,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Bakery, Desserts, Cafe, Fast Food, Beverages",Bakery,Desserts,Cafe,150,50,3.6,47,17,30
ID_853,"MG Road, Pune","Fast Food, North Indian",Fast,Food,North,150,50,3.4,15,8,45
ID_2542,"Sector 1, Noida","Mexican, Italian",Mexican,Italian,,200,50,3.9,66,37,65
ID_7149,Majestic,"Cafe, Italian",Cafe,Italian,,150,50,4,217,65,30
ID_1444,"Yerawada, Pune, Maharashtra",Street Food,Street,Food,,150,50,3.2,69,38,45
ID_798,"Sector 1, Noida","Chinese, Fast Food",Chinese,Fast,Food,100,50,,,,30
ID_1146,Delhi University-GTB Nagar,"Burger, Fast Food",Burger,Fast,Food,150,99,3.9,563,293,45
ID_5540,"Gora Bazar, Rajbari, North Dumdum, Kolkata",North Indian,North,Indian,,100,50,,,,30
ID_2588,"FTI College, Law College Road, Pune",Fast Food,Fast,Food,,100,50,4.3,462,254,30
ID_8065,"Tejas Nagar Colony, Wadala West, Mumbai",Rolls,Rolls,,,150,50,3.8,407,190,30
ID_5400,"Sector 3, Marathalli","Italian, Pizza, Desserts, Beverages",Italian,Pizza,Desserts,250,50,4.5,4094,2936,45
ID_1010,"Yerawada, Pune, Maharashtra","Fast Food, Chinese",Fast,Food,Chinese,150,50,NEW,,,30
ID_6519,"MG Road, Pune","Biryani, North Indian, Chinese",Biryani,North,Indian,350,50,3.3,19,7,30
ID_7184,"Yerawada, Pune, Maharashtra","Fast Food, Healthy Food, Sandwich, Salad",Fast,Food,Healthy,200,50,3.6,191,64,30
ID_1879,Delhi Cantt.,"Cafe, Fast Food",Cafe,Fast,Food,250,50,3.3,9,5,30
ID_3385,"Yerawada, Pune, Maharashtra","North Indian, Chinese, Maharashtrian",North,Indian,Chinese,250,50,3,5,3,30
ID_8072,"Sector 63A,Gurgaon",North Indian,North,Indian,,150,50,NEW,,,30
ID_6879,"Sector 63A,Gurgaon","Mithai, South Indian, Street Food, Chinese, Fast Food, North Indian",Mithai,South,Indian,200,50,3.5,132,92,30
ID_1029,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Fast Food,Fast,Food,,100,50,3.5,21,3,30
ID_3776,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Healthy Food",Beverages,Healthy,Food,100,50,3,28,6,30
ID_5631,"FTI College, Law College Road, Pune",Beverages,Beverages,,,50,50,3.2,6,1,30
ID_3895,"Delhi Administration Flats, Timarpur","Chinese, North Indian, South Indian, Desserts",Chinese,North,Indian,100,50,NEW,,,30
ID_68,"Sector 1, Noida","Chinese, North Indian",Chinese,North,Indian,200,50,3.2,9,1,30
ID_2185,"Delhi High Court, India Gate","North Indian, Mughlai, Kebab",North,Indian,Mughlai,900,99,4.3,1788,1130,65
ID_3980,Delhi Cantt.,"North Indian, Chinese, Mughlai",North,Indian,Chinese,250,50,4,500,139,65
ID_7184,"FTI College, Law College Road, Pune","Fast Food, Healthy Food, Sandwich, Salad",Fast,Food,Healthy,200,50,4.1,200,62,45
ID_8168,"Moulali, Kolkata","Biryani, North Indian, Rolls",Biryani,North,Indian,150,50,3.7,453,153,30
ID_822,Delhi University-GTB Nagar,"Italian, Seafood, Chinese, Fast Food",Italian,Seafood,Chinese,200,50,NEW,,,30
ID_6562,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Fast Food, South Indian, Street Food",North,Indian,Fast,200,50,3.3,14,5,30
ID_7455,"Sector 3, Marathalli","Desserts, Ice Cream, Juices",Desserts,Ice,Cream,100,50,,,,30
ID_7695,"Yerawada, Pune, Maharashtra","Turkish, Healthy Food, Wraps",Turkish,Healthy,Food,300,50,3.8,88,31,30
ID_3697,"Musi Nagar, Malakpet, Hyderabad","North Indian, Chinese",North,Indian,Chinese,200,50,3.6,47,11,30
ID_3397,"Sandhurst Road, Mumbai CST Area","Chinese, Fast Food, North Indian, South Indian",Chinese,Fast,Food,200,50,3.5,80,47,30
ID_686,"Moulali, Kolkata","Coffee, Cafe, Fast Food, Desserts, Beverages",Coffee,Cafe,Fast,250,50,3.5,15,11,30
ID_6054,"Moulali, Kolkata","Tea, Beverages, Fast Food",Tea,Beverages,Fast,150,50,3,9,3,30
ID_6433,"FTI College, Law College Road, Pune",Biryani,Biryani,,,150,50,3.1,9,1,30
ID_2015,Majestic,"North Indian, South Indian, Chinese",North,Indian,South,300,50,3.3,7,3,30
ID_7432,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Fast Food, Beverages",Cafe,Fast,Food,200,50,3.9,86,49,30
ID_2210,"FTI College, Law College Road, Pune",North Indian,North,Indian,,750,99,4.5,1435,991,45
ID_4880,"Sector 14, Noida","Bakery, Desserts, Fast Food",Bakery,Desserts,Fast,200,99,4,363,228,45
ID_5281,"Babarpur, New Delhi, Delhi",Chinese,Chinese,,,100,50,3.7,101,35,30
ID_6497,"FTI College, Law College Road, Pune",Street Food,Street,Food,,50,50,3.4,17,9,30
ID_7092,"Rmz Centennial, I Gate, Whitefield","South Indian, North Indian, Chinese, Desserts, Beverages",South,Indian,North,250,50,3.8,32,8,30
ID_7701,"Mico Layout, Stage 2, BTM Layout,Bangalore","Continental, Italian",Continental,Italian,,300,99,3.9,1368,719,45
ID_2328,"D-Block, Sector 63, Noida",South Indian,South,Indian,,200,99,3.7,99,82,30
ID_7866,"FTI College, Law College Road, Pune","Momos, Fast Food, Chinese",Momos,Fast,Food,100,50,NEW,,,30
ID_8433,"Rmz Centennial, I Gate, Whitefield","Chinese, Momos",Chinese,Momos,,150,50,,,,30
ID_8211,"Sector 1, Noida","American, Italian, Mexican",American,Italian,Mexican,600,50,4.3,511,312,30
ID_5772,"Rmz Centennial, I Gate, Whitefield","Desserts, Ice Cream, Bakery, Fast Food",Desserts,Ice,Cream,150,50,4.4,120,38,30
ID_1142,"Sector 1, Noida","Pizza, Fast Food",Pizza,Fast,Food,150,50,3.4,27,2,45
ID_5079,"MG Road, Pune","North Indian, Chinese, Seafood",North,Indian,Chinese,400,99,3.7,199,96,45
ID_3608,"Delhi Administration Flats, Timarpur",North Indian,North,Indian,,250,0,3.4,13,,30
ID_955,"Sector 1, Noida",Fast Food,Fast,Food,,150,50,3.4,32,16,30
ID_3538,Delhi University-GTB Nagar,"Cafe, Desserts",Cafe,Desserts,,200,50,3.6,89,25,30
ID_4279,"Dockyard Road, Mumbai CST Area","North Indian, Chinese",North,Indian,Chinese,250,50,,,,30
ID_5196,"MG Road, Pune",Chinese,Chinese,,,150,50,3.2,5,2,30
ID_2858,"D-Block, Sector 63, Noida",North Indian,North,Indian,,200,50,NEW,,,30
ID_1140,"Sandhurst Road, Mumbai CST Area","Burger, Fast Food, Beverages",Burger,Fast,Food,200,50,3.8,353,141,30
ID_7540,"D-Block, Sector 63, Noida","Mughlai, North Indian",Mughlai,North,Indian,200,99,3.6,166,64,30
ID_7504,"Sector 3, Marathalli","Ice Cream, Desserts",Ice,Cream,Desserts,100,50,3.6,27,6,30
ID_5527,"Babarpur, New Delhi, Delhi",North Indian,North,Indian,,100,50,,,,30
ID_4280,"D-Block, Sector 63, Noida","North Indian, Mughlai, Chinese",North,Indian,Mughlai,200,50,3.5,73,16,65
ID_8206,"Sector 14, Noida","Bakery, Desserts",Bakery,Desserts,,150,50,3.2,62,29,30
ID_7078,"Sector 3, Marathalli","Street Food, Mithai",Street,Food,Mithai,100,50,,,,30
ID_3224,"Tejas Nagar Colony, Wadala West, Mumbai",Fast Food,Fast,Food,,150,50,,,,30
ID_551,"Tiretti, Kolkata",Fast Food,Fast,Food,,150,50,,,,30
ID_569,"Nathan Road, Mangaldas Road, Pune","Chinese, North Indian, Street Food, Fast Food, Beverages",Chinese,North,Indian,300,50,2.8,19,4,45
ID_4317,"Sector 3, Marathalli","Fast Food, Burger, Continental, Wraps, Beverages",Fast,Food,Burger,300,50,4.1,854,333,45
ID_1770,"Sector 14, Noida","Mithai, Fast Food",Mithai,Fast,Food,100,99,3,60,9,45
ID_3589,Delhi Cantt.,"North Indian, Mughlai",North,Indian,Mughlai,200,50,3.4,8,3,30
ID_5375,"FTI College, Law College Road, Pune","Street Food, Healthy Food",Street,Food,Healthy,100,50,3.1,6,,30
ID_7306,"D-Block, Sector 63, Noida",Cafe,Cafe,,,200,50,3.9,113,101,65
ID_7353,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese, Biryani",North,Indian,Chinese,200,50,3.6,9,2,30
ID_7230,Mumbai Central,Fast Food,Fast,Food,,100,50,NEW,,,30
ID_1783,"Nathan Road, Mangaldas Road, Pune",Ice Cream,Ice,Cream,,50,50,3.3,10,,30
ID_1948,Delhi University-GTB Nagar,Bakery,Bakery,,,100,50,3.8,110,78,30
ID_8579,"Sector 1, Noida",South Indian,South,Indian,,100,50,3.8,67,17,30
ID_7749,"Sector 1, Noida","Chinese, Seafood, Japanese, Thai",Chinese,Seafood,Japanese,600,50,3.7,254,189,45
ID_4541,"MG Road, Pune","Italian, South Indian, Ice Cream",Italian,South,Indian,100,50,,,,30
ID_6054,"Tiretti, Kolkata","Tea, Beverages, Fast Food",Tea,Beverages,Fast,150,50,3,9,3,30
ID_2134,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Biryani, North Indian",Chinese,Biryani,North,300,50,3.6,13,10,30
ID_1399,"Raja Bazar, Kolkata",Juices,Juices,,,50,50,,,,30
ID_1164,"FTI College, Law College Road, Pune","Cafe, Continental, Salad, Italian, Fast Food, Desserts, Beverages",Cafe,Continental,Salad,350,50,4.3,418,220,30
ID_1340,"D-Block, Sector 63, Noida",Bakery,Bakery,,,150,50,NEW,,,45
ID_7199,"D-Block, Sector 63, Noida","North Indian, South Indian, Chinese",North,Indian,South,200,50,3.4,67,16,45
ID_358,Delhi University-GTB Nagar,"Mughlai, North Indian",Mughlai,North,Indian,200,50,3,4,,30
ID_1470,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Tea, Fast Food",Beverages,Tea,Fast,150,50,,,,30
ID_5855,"D-Block, Sector 63, Noida","North Indian, Chinese, Mughlai",North,Indian,Chinese,200,50,3.5,38,17,30
ID_7544,"Nathan Road, Mangaldas Road, Pune","Desserts, Beverages",Desserts,Beverages,,150,50,4.1,237,134,30
ID_1042,"FTI College, Law College Road, Pune","Salad, North Indian, Biryani, Desserts, Beverages, Wraps",Salad,North,Indian,200,50,4.2,343,97,30
ID_2734,"Yerawada, Pune, Maharashtra","Bakery, Desserts, Cafe",Bakery,Desserts,Cafe,300,50,4.4,812,457,45
ID_5862,"Nathan Road, Mangaldas Road, Pune",Street Food,Street,Food,,100,50,4.2,283,139,30
ID_4430,Mumbai Central,North Indian,North,Indian,,200,50,3.1,5,1,30
ID_1553,Delhi Cantt.,"North Indian, Mughlai, Chinese",North,Indian,Mughlai,200,50,,,,30
ID_8572,Mumbai Central,"Italian, Mexican, Chinese",Italian,Mexican,Chinese,200,99,3.4,92,58,45
ID_464,"MG Road, Pune","North Indian, South Indian, Chinese, Fast Food",North,Indian,South,200,50,3.6,40,20,30
ID_3875,"Delhi High Court, India Gate","North Indian, South Indian, Chinese, Fast Food, Street Food, Mithai",North,Indian,South,150,50,3.9,432,186,30
ID_6411,"Sector 1, Noida","Healthy Food, Salad, Juices",Healthy,Food,Salad,400,50,4.1,91,46,45
ID_6121,"Sector 3, Marathalli","Biryani, South Indian, Chinese",Biryani,South,Indian,200,50,3.3,10,1,30
ID_7177,"Sector 14, Noida","Mughlai, North Indian",Mughlai,North,Indian,100,50,,,,30
ID_2032,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese, Mughlai",North,Indian,Chinese,250,350,4.9,4018,2922,45
ID_3319,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Momos",Chinese,Momos,,100,50,3.6,9,2,30
ID_1018,Mumbai Central,"North Indian, Street Food, Italian, Fast Food, Beverages",North,Indian,Street,350,50,4.4,282,199,30
ID_7200,"MG Road, Pune","North Indian, Chinese",North,Indian,Chinese,200,50,3.7,61,24,45
ID_3922,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese, South Indian, Continental",North,Indian,Chinese,100,50,3.5,38,11,30
ID_6348,"Sandhurst Road, Mumbai CST Area","North Indian, South Indian",North,Indian,South,100,50,2.7,60,25,45
ID_19,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Continental",Cafe,Continental,,400,50,4,1652,858,45
ID_164,"Gora Bazar, Rajbari, North Dumdum, Kolkata","North Indian, Mughlai",North,Indian,Mughlai,150,0,2.9,8,3,30
ID_6632,Mumbai Central,"Chinese, Fast Food, Ice Cream, Beverages",Chinese,Fast,Food,250,50,3.7,212,101,30
ID_1478,"Yerawada, Pune, Maharashtra",Fast Food,Fast,Food,,100,50,3.1,6,,30
ID_1974,"Delhi High Court, India Gate",Desserts,Desserts,,,100,50,4.1,25,23,30
ID_7032,"D-Block, Sector 63, Noida","North Indian, Kebab, Chinese",North,Indian,Kebab,200,50,,,,30
ID_5269,"D-Block, Sector 63, Noida","Fast Food, North Indian, Beverages",Fast,Food,North,150,50,3.8,66,40,30
ID_5031,Majestic,"South Indian, North Indian, Chinese",South,Indian,North,100,50,3.3,5,2,45
ID_6261,"Sector 1, Noida","North Indian, Chinese, Rolls, Momos",North,Indian,Chinese,150,50,4.1,318,235,65
ID_6799,"Musi Nagar, Malakpet, Hyderabad",Maharashtrian,Maharashtrian,,,100,50,3.1,4,1,30
ID_3257,Delhi University-GTB Nagar,"Chinese, Beverages",Chinese,Beverages,,200,50,NEW,,,30
ID_8328,Pune University,Fast Food,Fast,Food,,200,50,3.8,200,94,30
ID_5968,"Rmz Centennial, I Gate, Whitefield","Biryani, Chinese, North Indian",Biryani,Chinese,North,250,50,3,13,2,65
ID_4520,"Sector 63A,Gurgaon","Mughlai, North Indian",Mughlai,North,Indian,200,50,3.9,488,285,45
ID_7732,"D-Block, Sector 63, Noida","North Indian, Chinese, Fast Food, Sandwich, Burger",North,Indian,Chinese,300,50,4.5,1094,458,45
ID_1315,Majestic,"Chinese, North Indian",Chinese,North,Indian,150,50,3.5,34,9,65
ID_8045,"Sector 3, Marathalli","Chinese, North Indian, Thai",Chinese,North,Indian,100,50,3.3,11,8,30
ID_3973,Mumbai Central,"Lebanese, Fast Food",Lebanese,Fast,Food,150,50,3,9,5,30
ID_8647,"Delhi High Court, India Gate","Chinese, Japanese, Italian, Seafood, Sushi",Chinese,Japanese,Italian,650,50,3.7,1425,840,45
ID_604,"D-Block, Sector 63, Noida","Bakery, Fast Food",Bakery,Fast,Food,100,50,3.6,52,17,30
ID_7610,"Sector 1, Noida","Bakery, Fast Food, Desserts",Bakery,Fast,Food,100,50,3,6,1,30
ID_5007,"Rmz Centennial, I Gate, Whitefield",South Indian,South,Indian,,100,50,3.2,7,5,30
ID_4927,"Sector 3, Marathalli","North Indian, Continental, Chinese, Italian",North,Indian,Continental,200,99,3.7,132,84,45
ID_71,"FTI College, Law College Road, Pune",Desserts,Desserts,,,150,50,3.7,23,9,30
ID_8483,"Tejas Nagar Colony, Wadala West, Mumbai",Chinese,Chinese,,,100,50,,,,30
ID_1615,"Delhi Administration Flats, Timarpur",North Indian,North,Indian,,200,50,3.5,23,9,65
ID_4625,"Chandni Chowk, Kolkata","Fast Food, North Eastern, Momos",Fast,Food,North,100,50,,,,30
ID_1840,"Sandhurst Road, Mumbai CST Area",Cafe,Cafe,,,150,50,3.9,111,67,45
ID_1102,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Sandwich",Desserts,Sandwich,,200,50,4.3,388,217,45
ID_7717,"FTI College, Law College Road, Pune","Burger, Fast Food",Burger,Fast,Food,150,50,3.6,29,24,30
ID_4761,"Moulali, Kolkata","Mishti, Desserts",Mishti,Desserts,,100,50,3.2,12,6,30
ID_4625,"Rmz Centennial, I Gate, Whitefield","Fast Food, North Eastern, Momos",Fast,Food,North,100,50,,,,30
ID_1023,"Sector 1, Noida",Bengali,Bengali,,,200,50,NEW,,,30
ID_4759,"MG Road, Pune","Maharashtrian, Street Food",Maharashtrian,Street,Food,100,50,3.3,21,7,30
ID_2947,"Sector 14, Noida","North Indian, Chinese, Mughlai",North,Indian,Chinese,250,50,3.6,76,38,30
ID_1034,"Rmz Centennial, I Gate, Whitefield","Beverages, Desserts",Beverages,Desserts,,150,50,,,,30
ID_745,"Delhi Administration Flats, Timarpur","Chinese, Thai, Asian",Chinese,Thai,Asian,650,50,4,1731,1235,45
ID_7865,Delhi Cantt.,"Chinese, Rolls",Chinese,Rolls,,100,50,3.3,9,4,30
ID_8588,"Sector 3, Marathalli",North Indian,North,Indian,,150,50,,,,30
ID_8418,"Sector 14, Noida","North Indian, Chinese",North,Indian,Chinese,200,0,3.5,371,97,45
ID_1156,"Dockyard Road, Mumbai CST Area","Burger, Fast Food, Desserts, Beverages",Burger,Fast,Food,150,50,,,,30
ID_7784,"FTI College, Law College Road, Pune",Fast Food,Fast,Food,,200,50,3.6,30,14,30
ID_3395,"MG Road, Pune",North Indian,North,Indian,,100,50,3.1,4,,30
ID_651,"Sector 3, Marathalli","North Indian, Chinese, South Indian",North,Indian,Chinese,250,99,3,15,6,45
ID_1729,"Sector 63A,Gurgaon",Chinese,Chinese,,,250,50,Opening Soon,,,30
ID_8510,"Sector 1, Noida","North Indian, Chinese",North,Indian,Chinese,100,50,,,,30
ID_4740,"Yerawada, Pune, Maharashtra","North Indian, North Eastern, Continental, Asian",North,Indian,North,400,50,4.3,1918,1112,45
ID_1114,"Mico Layout, Stage 2, BTM Layout,Bangalore","Burger, Desserts",Burger,Desserts,,300,50,4.1,2583,1213,30
ID_5708,"Sandhurst Road, Mumbai CST Area","Pizza, Fast Food, Italian",Pizza,Fast,Food,400,200,3.7,1723,1251,45
ID_5882,Delhi Cantt.,Kebab,Kebab,,,200,50,,,,30
ID_616,"Sector 63A,Gurgaon","Bakery, Desserts",Bakery,Desserts,,200,50,4.4,318,142,120
ID_7775,"D-Block, Sector 63, Noida","Bakery, Fast Food",Bakery,Fast,Food,200,50,3.8,97,35,65
ID_334,"Delhi Administration Flats, Timarpur","Fast Food, Chinese",Fast,Food,Chinese,100,50,3.3,11,1,45
ID_5024,"Sector 3, Marathalli","North Indian, South Indian",North,Indian,South,100,50,,,,30
ID_2286,Delhi University-GTB Nagar,"North Indian, Chinese",North,Indian,Chinese,200,50,4.3,250,121,30
ID_4649,"Delhi High Court, India Gate","Continental, Chinese, North Indian",Continental,Chinese,North,650,50,3.3,143,85,45
ID_3347,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,North,Indian,,100,50,,,,30
ID_3582,"Nathan Road, Mangaldas Road, Pune","North Indian, Maharashtrian, Konkan",North,Indian,Maharashtrian,300,50,3.5,109,32,45
ID_2376,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,South,Indian,,50,50,3.5,12,2,30
ID_2684,"Sector 3, Marathalli","North Indian, Chinese",North,Indian,Chinese,200,50,3.5,60,30,30
ID_3161,"MG Road, Pune","Chinese, North Indian, South Indian",Chinese,North,Indian,250,50,3.4,27,11,65
ID_7524,"MG Road, Pune","Chinese, Malaysian, Thai, Japanese",Chinese,Malaysian,Thai,550,50,4,965,518,45
ID_4812,"D-Block, Sector 63, Noida","Momos, Chinese, Tibetan, Thai",Momos,Chinese,Tibetan,200,50,4.4,526,224,45
ID_637,"Tejas Nagar Colony, Wadala West, Mumbai",Chinese,Chinese,,,200,50,3.1,5,,30
ID_1533,"Mico Layout, Stage 2, BTM Layout,Bangalore",Fast Food,Fast,Food,,150,50,4.2,195,124,30
ID_1035,Pune University,North Indian,North,Indian,,200,50,3.4,11,4,30
ID_1006,"Dockyard Road, Mumbai CST Area",Lebanese,Lebanese,,,100,50,3.7,60,23,30
ID_1726,Mumbai Central,"Mughlai, Chinese, North Indian",Mughlai,Chinese,North,400,50,4,723,426,65
ID_6863,Delhi University-GTB Nagar,"North Indian, Chinese, Mughlai",North,Indian,Chinese,250,50,4,712,405,45
ID_4043,"FTI College, Law College Road, Pune","Desserts, Beverages",Desserts,Beverages,,150,50,3.9,34,24,30
ID_8542,Delhi University-GTB Nagar,"Mithai, Street Food",Mithai,Street,Food,150,50,3.8,100,24,30
ID_1041,"Delhi Administration Flats, Timarpur","Cafe, Italian, Continental, North Indian",Cafe,Italian,Continental,500,99,4,972,695,65
ID_4026,"Delhi Administration Flats, Timarpur",North Indian,North,Indian,,100,50,3.5,63,7,30
ID_8605,"Hyderabad Public School, Begumpet","North Indian, Desserts, Beverages",North,Indian,Desserts,200,50,3,11,4,30
ID_6631,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Mughlai, Fast Food",North,Indian,Chinese,300,50,4.1,2521,1150,65
ID_5588,"FTI College, Law College Road, Pune","Biryani, North Indian",Biryani,North,Indian,300,50,3.6,227,60,45
ID_4565,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, Fast Food, Beverages",South,Indian,Fast,100,50,,,,30
ID_806,"Sector 1, Noida","Bakery, North Indian, Fast Food, Beverages, Desserts",Bakery,North,Indian,200,199,3.5,35,18,45
ID_5321,"Babarpur, New Delhi, Delhi","Biryani, Hyderabadi, North Indian, Mughlai",Biryani,Hyderabadi,North,100,50,2.8,,,30
ID_1792,"Musi Nagar, Malakpet, Hyderabad","North Indian, Chinese, South Indian",North,Indian,Chinese,250,50,4.3,112,33,30
ID_8201,"Yerawada, Pune, Maharashtra","Chinese, Thai, Asian",Chinese,Thai,Asian,450,50,4.1,2377,1479,45
ID_7511,"FTI College, Law College Road, Pune","North Indian, Mughlai, Chinese",North,Indian,Mughlai,250,50,3.8,672,336,45
ID_3261,Mumbai Central,Mithai,Mithai,,,250,50,3.5,26,18,45
ID_6775,"Yerawada, Pune, Maharashtra","South Indian, Maharashtrian",South,Indian,Maharashtrian,100,50,3.1,13,5,30
ID_722,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,North,Indian,,250,50,3.9,1110,455,65
ID_5850,"Delhi Administration Flats, Timarpur","Fast Food, Beverages",Fast,Food,Beverages,300,50,,,,65
ID_2097,"Sector 1, Noida","Rolls, Kebab, Mughlai, North Indian",Rolls,Kebab,Mughlai,200,50,3.8,604,413,65
ID_1874,Pune University,"Fast Food, Bakery, Desserts",Fast,Food,Bakery,150,50,3.8,95,50,30
ID_4000,"D-Block, Sector 63, Noida","North Indian, Beverages, Street Food",North,Indian,Beverages,200,50,3.6,33,14,30
ID_2326,"Sandhurst Road, Mumbai CST Area",South Indian,South,Indian,,100,50,2.9,10,3,30
ID_1825,"Rmz Centennial, I Gate, Whitefield","South Indian, Chinese, Mangalorean",South,Indian,Chinese,150,50,NEW,,,30
ID_5665,"Delhi High Court, India Gate",Asian,Asian,,,650,50,4.3,975,511,45
ID_7724,"Delhi High Court, India Gate","North Indian, Chinese, Italian, Continental, Israeli, Fast Food",North,Indian,Chinese,350,50,,,,30
ID_2806,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Fast Food",North,Indian,Chinese,200,50,3.3,16,1,30
ID_2790,"Hyderabad Public School, Begumpet","Cafe, Continental, Italian, Modern Indian",Cafe,Continental,Italian,250,50,3.9,40,24,30
